"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff","95%_HPDL","95%_HPDU"
"646",-1.49994881842648,0.276392255152526,-2.02442915915898,-1.50521518446761,-0.939588531600088,1,4740,-2.04485127321228,-0.966304068322557
"647",1.18055586794489,0.256655672039863,0.698999273780622,1.17239369550296,1.70178093651692,1,4668,0.692629485184896,1.68979208704749
"648",-1.07219055178762,0.523564717727899,-2.07327572054513,-1.0823917343258,-0.0109447594198827,1,7589,-2.06237645333162,-0.00573046597293936
"649",-0.312268721433289,0.429733186367972,-1.16642219209855,-0.307295701253477,0.513274484216777,1,7471,-1.15903763916445,0.51727024337546
"650",-0.0399693132851443,0.520656279533839,-1.06776942270901,-0.0285855643817684,0.973029809085055,1,7913,-1.09062243677189,0.943827994077301
"651",0.249517925968732,0.627003687034077,-0.992559954974957,0.24387326596593,1.50421338481358,1,7704,-0.979306494139909,1.51261024255004
"652",-1.10149353487344,0.494962383072474,-2.01873355749041,-1.11545243087558,-0.109032791785736,1,7361,-2.01441718970432,-0.107740470986568
"653",1.74394780527447,0.608073019898444,0.621890185692255,1.71511265792715,3.03614952158147,1,8291,0.543799954451979,2.94096601776612
"654",-1.15439370814385,0.346017862321574,-1.81882441430202,-1.16165781885217,-0.459367862873939,1,6380,-1.83856345208859,-0.481272680145965
"655",0.0486555948619156,0.351899883756662,-0.640135069453472,0.0503097345079622,0.738964403355407,1,6288,-0.620237875286166,0.749565299751545
"656",-1.25079836435575,0.74963012211831,-2.6439511701345,-1.28569457031705,0.302563808631738,1,7662,-2.6585496632041,0.276809418802505
"657",0.412221288190774,0.257166390607419,-0.0911559338225362,0.413610142524277,0.919749414562025,1,4961,-0.104214954028613,0.902583442225446
"658",0.227698265761458,0.301526458224389,-0.370586832649257,0.229971345608536,0.821128930813694,1,5838,-0.392267748893597,0.797488089663313
"659",-0.558921257386708,0.322344227004776,-1.20759616401206,-0.552935690212719,0.0527151758588263,1,5584,-1.20011693511194,0.0581935051799013
"660",0.513442089562512,0.31569014247671,-0.0946967171756675,0.51135605295782,1.14232295738602,1,5881,-0.107672243547015,1.12160627659475
"661",-0.0829922633062456,0.239881049411686,-0.570869588848096,-0.0773018991564975,0.36853492156314,1,4266,-0.561747484864637,0.372886946512472
"662",0.967894061029992,0.401311883608236,0.191523490307223,0.961088681612181,1.76574818915401,1,6638,0.194353834274958,1.76744208157658
"663",-0.211900352762614,0.477171800204976,-1.17010316793993,-0.208774506090631,0.713081762267129,1,7234,-1.15459112414607,0.722603651562416
"664",-0.529621629668097,0.218416474869526,-0.958808006562659,-0.52819306405596,-0.10407427432284,1,4114,-0.956527621927278,-0.102892109053005
"665",-0.999598861092397,0.459452325829578,-1.86697223278532,-1.0137637109312,-0.0548053283571026,1,7313,-1.91230793279378,-0.113931181742388
"666",-0.0477065116582195,0.340499121088309,-0.729697692668225,-0.0368681252223988,0.601094163918745,1,6213,-0.71256100420666,0.612505114211629
"667",-0.968385535372587,0.394523005882924,-1.72849705442799,-0.96865601368316,-0.182483392777394,1,6772,-1.74277048946549,-0.202047881962265
"668",0.98289223362964,0.243074236946169,0.509103772669104,0.977065898089574,1.47733007191547,1,4652,0.481237195671819,1.44623164703796
